,Date,Open,High,Low,Close,Adj Close,Volume,Measure
1540,1996-02-02,32000,32000.0,31900.0,31900.0,31900.0,7000,0.3571428571428571
1541,1996-02-05,31600,31700.0,31600.0,31700.0,31700.0,17000,0.3571428571428571
1542,1996-02-06,31700,31700.0,31700.0,31700.0,31700.0,19000,0.3571428571428571
1543,1996-02-07,31800,31800.0,31700.0,31800.0,31800.0,27000,0.3571428571428571
1544,1996-02-08,31900,32100.0,31800.0,32100.0,32100.0,89000,0.3571428571428571
1545,1996-02-09,32100,32100.0,31800.0,31850.0,31850.0,32000,0.3571428571428571
1546,1996-02-12,31950,31950.0,31900.0,31900.0,31900.0,24000,0.3571428571428571
1547,1996-02-13,31800,31800.0,31650.0,31700.0,31700.0,53000,0.3571428571428571
1548,1996-02-14,31800,33200.0,31800.0,33200.0,33200.0,101000,0.3571428571428571
1549,1996-02-15,33400,34100.0,33300.0,34100.0,34100.0,73000,0.3571428571428571
1550,1996-02-16,34100,34100.0,32800.0,32800.0,32800.0,26000,0.3571428571428571
1551,1996-02-20,32800,33000.0,32100.0,33000.0,33000.0,50000,0.3571428571428571
1552,1996-02-21,33500,33500.0,33300.0,33500.0,33500.0,18000,0.3571428571428571
1553,1996-02-22,33800,34500.0,33800.0,34500.0,34500.0,36000,0.3571428571428571
1554,1996-02-23,34700,35200.0,34500.0,35200.0,35200.0,13000,0.3571428571428571
1555,1996-02-26,34800,34800.0,34500.0,34800.0,34800.0,19000,0.3571428571428571
1556,1996-02-27,35000,35100.0,34400.0,34700.0,34700.0,19000,0.3571428571428571
1557,1996-02-28,35500,35800.0,35500.0,35600.0,35600.0,38000,0.3571428571428571
1558,1996-02-29,35700,35700.0,35400.0,35500.0,35500.0,23000,0.3571428571428571
1559,1996-03-01,35550,36000.0,35550.0,36000.0,36000.0,38000,0.3571428571428571
1560,1996-03-04,36500,36700.0,36400.0,36700.0,36700.0,41000,0.3571428571428571
1561,1996-03-05,36750,37300.0,36450.0,37300.0,37300.0,43000,0.3571428571428571
1562,1996-03-06,37400,38000.0,37400.0,37950.0,37950.0,42000,0.3571428571428571
1563,1996-03-07,37950,37950.0,37700.0,37900.0,37900.0,58000,0.3571428571428571
1564,1996-03-08,37000,37300.0,37000.0,37000.0,37000.0,17000,0.3571428571428571
1565,1996-03-11,36800,37050.0,36800.0,37050.0,37050.0,29000,0.3571428571428571
1566,1996-03-12,37500,37700.0,36400.0,36800.0,36800.0,34000,0.3571428571428571
1567,1996-03-13,36900,36900.0,36000.0,36300.0,36300.0,30000,0.3571428571428571
1568,1996-03-14,36700,37100.0,36700.0,37000.0,37000.0,22000,0.3571428571428571
1569,1996-03-15,36950,36950.0,36650.0,36750.0,36750.0,13000,0.3571428571428571
1570,1996-03-18,35500,35500.0,34400.0,34600.0,34600.0,49000,0.3571428571428571
1571,1996-03-19,34600,34800.0,34200.0,34400.0,34400.0,38000,0.3571428571428571
1572,1996-03-20,34400,34400.0,32800.0,33400.0,33400.0,37000,0.3571428571428571
1573,1996-03-21,33500,33800.0,33500.0,33800.0,33800.0,28000,0.3571428571428571
1574,1996-03-22,33950,33950.0,33800.0,33800.0,33800.0,18000,0.3571428571428571
1575,1996-03-25,33950,33950.0,33900.0,33900.0,33900.0,24000,0.3571428571428571
1576,1996-03-26,33950,33950.0,33850.0,33850.0,33850.0,14000,0.3571428571428571
1577,1996-03-27,33950,34000.0,33950.0,34000.0,34000.0,32000,0.3571428571428571
1578,1996-03-28,33950,33950.0,33850.0,33850.0,33850.0,11000,0.3571428571428571
1579,1996-03-29,33950,33950.0,33850.0,33850.0,33850.0,7000,0.3571428571428571
1580,1996-04-01,33850,33850.0,33800.0,33850.0,33850.0,11000,0.3571428571428571
1581,1996-04-02,33850,34000.0,33850.0,34000.0,34000.0,19000,0.3571428571428571
1582,1996-04-03,34200,34200.0,34200.0,34200.0,34200.0,29000,0.3571428571428571
1583,1996-04-04,34200,35300.0,34200.0,35300.0,35300.0,56000,0.3571428571428571
1584,1996-04-08,34300,34700.0,34100.0,34700.0,34700.0,10000,0.3571428571428571
1585,1996-04-09,34700,34700.0,34500.0,34500.0,34500.0,3000,0.3571428571428571
1586,1996-04-10,34500,34500.0,32600.0,32600.0,32600.0,28000,0.3571428571428571
1587,1996-04-11,32200,32200.0,31100.0,32200.0,32200.0,47000,0.3571428571428571
1588,1996-04-12,32400,33200.0,32400.0,33100.0,33100.0,20000,0.3571428571428571
1589,1996-04-15,33100,33200.0,33100.0,33100.0,33100.0,7000,0.3571428571428571
1590,1996-04-16,33200,33200.0,33200.0,33200.0,33200.0,7000,0.3571428571428571
1591,1996-04-17,33000,33000.0,32400.0,32500.0,32500.0,33000,0.3571428571428571
1592,1996-04-18,32600,33000.0,32600.0,33000.0,33000.0,11000,0.3571428571428571
1593,1996-04-19,33200,33300.0,33200.0,33300.0,33300.0,2000,0.3571428571428571
1594,1996-04-22,33300,33500.0,33300.0,33500.0,33500.0,7000,0.3571428571428571
1595,1996-04-23,33600,33800.0,33400.0,33500.0,33500.0,13000,0.3571428571428571
1596,1996-04-24,33400,33400.0,33100.0,33100.0,33100.0,6000,0.3571428571428571
1597,1996-04-25,33200,33700.0,33200.0,33700.0,33700.0,13000,0.3571428571428571
1598,1996-04-26,33800,33900.0,33800.0,33800.0,33800.0,11000,0.3571428571428571
1599,1996-04-29,33900,34000.0,33600.0,33600.0,33600.0,9000,0.3571428571428571
1600,1996-04-30,33500,33500.0,33500.0,33500.0,33500.0,3000,0.3571428571428571
1601,1996-05-01,33500,33600.0,33500.0,33600.0,33600.0,7000,0.3571428571428571
1602,1996-05-02,33600,33800.0,33500.0,33500.0,33500.0,10000,0.3571428571428571
1603,1996-05-03,33600,33600.0,33550.0,33550.0,33550.0,7000,0.3571428571428571
1604,1996-05-06,33500,33800.0,33500.0,33800.0,33800.0,28000,0.3571428571428571
1605,1996-05-07,34000,35600.0,34000.0,34900.0,34900.0,54000,0.3571428571428571
1606,1996-05-08,34700,34700.0,33000.0,33400.0,33400.0,68000,0.3571428571428571
1607,1996-05-09,33400,36000.0,33100.0,35000.0,35000.0,38000,0.3571428571428571
1608,1996-05-10,36000,36000.0,35100.0,35400.0,35400.0,70000,0.3571428571428571
1609,1996-05-13,35700,35700.0,34850.0,35300.0,35300.0,20000,0.3571428571428571
1610,1996-05-14,35600,35600.0,34900.0,35200.0,35200.0,22000,0.3571428571428571
1611,1996-05-15,35300,35300.0,34650.0,34650.0,34650.0,9000,0.3571428571428571
1612,1996-05-16,34800,34800.0,33700.0,33700.0,33700.0,8000,0.3571428571428571
1613,1996-05-17,34200,34400.0,34000.0,34100.0,34100.0,7000,0.3571428571428571
1614,1996-05-20,34300,34400.0,34000.0,34000.0,34000.0,11000,0.3571428571428571
1615,1996-05-21,34000,34000.0,33700.0,33700.0,33700.0,5000,0.3571428571428571
1616,1996-05-22,33500,33600.0,33100.0,33100.0,33100.0,5000,0.3571428571428571
1617,1996-05-23,33000,33000.0,32900.0,32900.0,32900.0,6000,0.3571428571428571
1618,1996-05-24,32800,32800.0,32400.0,32400.0,32400.0,10000,0.3571428571428571
1619,1996-05-28,32600,33000.0,31800.0,31800.0,31800.0,30000,0.3571428571428571
1620,1996-05-29,31500,31600.0,31300.0,31400.0,31400.0,12000,0.3571428571428571
1621,1996-05-30,31000,31100.0,30400.0,30600.0,30600.0,41000,0.3571428571428571
1622,1996-05-31,30100,30500.0,30000.0,30500.0,30500.0,48000,0.3571428571428571
1623,1996-06-03,30500,30500.0,30100.0,30100.0,30100.0,12000,0.3571428571428571
1624,1996-06-04,30100,31900.0,30100.0,31900.0,31900.0,29000,0.3571428571428571
1625,1996-06-05,32000,32700.0,32000.0,32600.0,32600.0,30000,0.3571428571428571
1626,1996-06-06,32700,32800.0,32400.0,32400.0,32400.0,11000,0.3571428571428571
1627,1996-06-07,32100,32400.0,32000.0,32400.0,32400.0,6000,0.3571428571428571
1628,1996-06-10,32600,32650.0,31900.0,31900.0,31900.0,9000,0.3571428571428571
1629,1996-06-11,31950,32500.0,31950.0,32400.0,32400.0,10000,0.3571428571428571
1630,1996-06-12,32500,33000.0,32500.0,33000.0,33000.0,19000,0.3571428571428571
1631,1996-06-13,33100,33200.0,33100.0,33100.0,33100.0,8000,0.3571428571428571
1632,1996-06-14,33100,33100.0,33100.0,33100.0,33100.0,7000,0.3571428571428571
1633,1996-06-17,32900,32900.0,32650.0,32655.0,32655.0,5000,0.3571428571428571
1634,1996-06-18,32600,32600.0,32600.0,32600.0,32600.0,1000,0.3571428571428571
1635,1996-06-19,32300,32300.0,32200.0,32200.0,32200.0,5000,0.3571428571428571
1636,1996-06-20,32000,32000.0,31200.0,31200.0,31200.0,7000,0.3571428571428571
1637,1996-06-21,30800,31000.0,30700.0,31000.0,31000.0,59000,0.3571428571428571
1638,1996-06-24,31100,31100.0,30850.0,30850.0,30850.0,18000,0.3571428571428571
1639,1996-06-25,30900,31000.0,30200.0,30600.0,30600.0,58000,0.3571428571428571
1640,1996-06-26,30800,30900.0,30500.0,30700.0,30700.0,13000,0.3571428571428571
1641,1996-06-27,30500,30500.0,30100.0,30200.0,30200.0,14000,0.3571428571428571
1642,1996-06-28,30500,30700.0,30400.0,30700.0,30700.0,11000,0.3571428571428571
1643,1996-07-01,31200,31900.0,31200.0,31900.0,31900.0,3000,0.3571428571428571
1644,1996-07-02,32500,32750.0,32300.0,32750.0,32750.0,7000,0.3571428571428571
1645,1996-07-03,32600,32600.0,31750.0,31950.0,31950.0,10000,0.3571428571428571
1646,1996-07-05,31500,31650.0,31000.0,31000.0,31000.0,10000,0.3571428571428571
1647,1996-07-08,30900,32200.0,30800.0,31600.0,31600.0,22000,0.3571428571428571
1648,1996-07-09,31500,32000.0,31000.0,32000.0,32000.0,23000,0.3571428571428571
1649,1996-07-10,32000,32000.0,31400.0,31500.0,31500.0,12000,0.3571428571428571
1650,1996-07-11,31300,31300.0,30900.0,31100.0,31100.0,12000,0.3571428571428571
1651,1996-07-12,31200,31800.0,31200.0,31275.0,31275.0,12000,0.3571428571428571
1652,1996-07-15,31200,31200.0,31100.0,31150.0,31150.0,20000,0.3571428571428571
1653,1996-07-16,31150,31700.0,30500.0,31200.0,31200.0,34000,0.3571428571428571
1654,1996-07-17,31150,32000.0,31150.0,31950.0,31950.0,20000,0.3571428571428571
1655,1996-07-18,32000,32200.0,32000.0,32200.0,32200.0,8000,0.3571428571428571
1656,1996-07-19,32200,32200.0,31800.0,31800.0,31800.0,15000,0.3571428571428571
1657,1996-07-22,31500,31505.0,31500.0,31505.0,31505.0,6000,0.3571428571428571
1658,1996-07-23,31500,31800.0,31000.0,31000.0,31000.0,10000,0.3571428571428571
1659,1996-07-24,30700,30700.0,30700.0,30700.0,30700.0,1000,0.3571428571428571
1660,1996-07-25,30800,31100.0,30800.0,30800.0,30800.0,16000,0.3571428571428571
1661,1996-07-26,30600,31400.0,30500.0,31400.0,31400.0,12000,0.3571428571428571
1662,1996-07-29,31200,31200.0,31100.0,31100.0,31100.0,3000,0.3571428571428571
1663,1996-07-30,31100,31300.0,30800.0,30800.0,30800.0,28000,0.3571428571428571
1664,1996-07-31,30700,30900.0,30500.0,30900.0,30900.0,26000,0.3571428571428571
1665,1996-08-01,30800,31000.0,30700.0,31000.0,31000.0,15000,0.3571428571428571
1666,1996-08-02,31200,31400.0,31000.0,31400.0,31400.0,10000,0.3571428571428571
1667,1996-08-05,31500,31500.0,31300.0,31300.0,31300.0,5000,0.3571428571428571
1668,1996-08-06,30900,31200.0,30800.0,31200.0,31200.0,12000,0.3571428571428571
1669,1996-08-07,31200,31200.0,30900.0,31200.0,31200.0,8000,0.3571428571428571
1670,1996-08-08,31100,31200.0,31100.0,31200.0,31200.0,3000,0.3571428571428571
1671,1996-08-09,31000,31200.0,31000.0,31100.0,31100.0,10000,0.3571428571428571
1672,1996-08-12,31100,31200.0,31100.0,31200.0,31200.0,7000,0.3571428571428571
1673,1996-08-13,31000,31025.0,31000.0,31000.0,31000.0,11000,0.3571428571428571
1674,1996-08-14,31100,32500.0,31100.0,32500.0,32500.0,34000,0.3571428571428571
1675,1996-08-15,32400,33400.0,32400.0,33400.0,33400.0,30000,0.3571428571428571
1676,1996-08-16,33400,33500.0,32900.0,32900.0,32900.0,12000,0.3571428571428571
1677,1996-08-19,33100,33100.0,32400.0,32400.0,32400.0,9000,0.3571428571428571
1678,1996-08-20,32500,32600.0,31800.0,32000.0,32000.0,10000,0.3571428571428571
1679,1996-08-21,32000,32000.0,32000.0,32000.0,32000.0,1000,0.3571428571428571
1680,1996-08-22,32200,32200.0,31800.0,31800.0,31800.0,8000,0.3571428571428571
1681,1996-08-23,32000,32000.0,32000.0,32000.0,32000.0,1000,0.3571428571428571
1682,1996-08-26,31900,31900.0,31600.0,31700.0,31700.0,4000,0.3571428571428571
1683,1996-08-27,31800,31800.0,31500.0,31500.0,31500.0,5000,0.3571428571428571
1684,1996-08-28,31500,31500.0,31300.0,31400.0,31400.0,5000,0.3571428571428571
1685,1996-08-29,31200,31200.0,31000.0,31200.0,31200.0,14000,0.3571428571428571
1686,1996-08-30,31200,31300.0,31000.0,31300.0,31300.0,18000,0.3571428571428571
